customer_id,name,gender,start_date,end_date,membership_period,is_deleted,class_name,campaign_name,price,mean,median,max,min,routing_flg
AS499893,XXXXX,F,2016-01-01,,39,0,オールタイム,通常,10500,4.25,4.0,7,2,1
OA290351,XXXX,F,2016-01-01,,39,0,ナイト,通常,6000,4.916666666666667,5.0,8,3,1
TS417170,XXXX,F,2016-01-01,,39,0,オールタイム,通常,10500,4.0,4.0,6,1,1
AS588186,XXXXX,F,2016-01-01,,39,0,オールタイム,通常,10500,3.9166666666666665,4.0,6,1,1
HI374524,XXXX,F,2016-01-01,,39,0,オールタイム,通常,10500,5.0,5.5,8,1,1
PL316635,XXXX,M,2016-01-01,,39,0,オールタイム,通常,10500,4.583333333333333,4.5,7,3,1
TS332691,XXX,F,2016-01-01,,39,0,オールタイム,通常,10500,4.083333333333333,4.0,7,2,1
HD611284,XXXXXX,M,2016-01-01,,39,0,ナイト,通常,6000,3.9166666666666665,4.0,6,2,1
PL505814,XXXX,F,2016-01-01,,39,0,デイタイム,通常,7500,4.666666666666667,5.0,6,3,1
IK890445,XXXX,M,2016-01-01,,39,0,オールタイム,通常,10500,5.0,4.5,9,2,1
HD148659,XXXXXX,M,2016-01-01,,39,0,オールタイム,通常,10500,4.166666666666667,4.5,7,2,1
HD374247,XX,M,2016-01-01,,39,0,オールタイム,通常,10500,4.583333333333333,4.5,7,1,1
AS077151,XXX,F,2016-01-01,,39,0,デイタイム,通常,7500,5.166666666666667,5.0,9,3,1
HI580283,XXXXX,F,2016-01-01,,39,0,デイタイム,通常,7500,4.75,4.5,8,1,1
PL589030,XXXXX,F,2016-01-01,,39,0,オールタイム,通常,10500,5.25,5.5,8,2,1
OA000310,XXXXXX,F,2016-01-01,,39,0,デイタイム,通常,7500,4.916666666666667,5.0,7,3,1
PL601016,XXXX,M,2016-01-01,,39,0,オールタイム,通常,10500,4.5,4.0,7,3,1
AS946582,XXXXXX,F,2016-01-01,,39,0,デイタイム,通常,7500,4.916666666666667,5.0,7,2,1
PL959416,XXXXX,F,2016-01-01,,39,0,デイタイム,通常,7500,5.083333333333333,5.0,7,4,1
GD934041,XXXXX,F,2016-01-01,,39,0,ナイト,通常,6000,4.583333333333333,4.0,7,1,1
IK534014,XXXX,F,2016-01-01,,39,0,デイタイム,通常,7500,3.6666666666666665,3.5,6,2,1
OA854705,XXXXX,M,2016-01-01,,39,0,オールタイム,通常,10500,4.583333333333333,4.5,7,2,1
HD242691,XXXXX,M,2016-02-01,,38,0,オールタイム,通常,10500,5.666666666666667,5.5,8,3,1
PL186773,XXXXX,M,2016-02-01,,38,0,ナイト,通常,6000,4.0,4.5,7,2,1
TS721551,XXXX,F,2016-02-01,,38,0,デイタイム,通常,7500,3.9166666666666665,4.0,7,1,1
OA602923,XXXX,F,2016-02-01,,38,0,オールタイム,通常,10500,3.75,4.0,5,2,1
AS679641,XXXXXX,M,2016-02-01,,38,0,ナイト,通常,6000,5.083333333333333,6.0,8,1,1
PL587525,XXXXX,M,2016-02-01,,38,0,オールタイム,通常,10500,4.25,4.0,9,2,1
OA297467,XXXXX,M,2016-02-01,,38,0,デイタイム,通常,7500,4.0,4.0,8,1,1
HI013994,XXX,M,2016-02-01,,38,0,デイタイム,通常,7500,3.5833333333333335,3.5,6,1,1
HI652550,XXXXX,F,2016-02-01,,38,0,デイタイム,通常,7500,5.0,5.0,9,1,1
AS950313,XXX,F,2016-02-01,,38,0,デイタイム,通常,7500,3.9166666666666665,4.0,6,2,1
OA760582,XXX,F,2016-02-01,,38,0,デイタイム,通常,7500,4.166666666666667,4.5,6,2,1
PL255830,XXXXX,F,2016-02-01,,38,0,オールタイム,通常,10500,3.9166666666666665,3.0,8,3,1
IK810639,XXX,F,2016-02-01,,38,0,オールタイム,通常,10500,3.9166666666666665,4.0,6,1,1
PL080089,XXXX,M,2016-02-01,,38,0,オールタイム,通常,10500,4.333333333333333,4.0,7,2,1
GD862639,XXXXX,M,2016-02-01,,38,0,オールタイム,通常,10500,4.0,4.0,8,1,1
IK594280,XXXX,M,2016-02-01,,38,0,ナイト,通常,6000,4.75,5.0,7,2,1
AS961301,XXXX,M,2016-02-01,,38,0,オールタイム,通常,10500,3.75,4.0,7,2,1
OA082154,XXXX,M,2016-02-01,,38,0,オールタイム,通常,10500,4.583333333333333,4.5,7,2,1
GD125079,XXXXX,M,2016-02-01,,38,0,ナイト,通常,6000,3.75,3.5,7,2,1
IK520591,XXXXX,F,2016-02-01,,38,0,ナイト,通常,6000,4.833333333333333,5.0,7,2,1
HI792024,XXX,F,2016-02-01,,38,0,ナイト,通常,6000,4.166666666666667,4.0,6,2,1
AS704643,XXXX,M,2016-02-01,,38,0,ナイト,通常,6000,4.833333333333333,4.5,9,3,1
TS186053,XX,M,2016-02-01,,38,0,ナイト,通常,6000,4.75,5.0,6,3,1
IK031542,XX,F,2016-02-01,,38,0,デイタイム,通常,7500,4.333333333333333,4.5,8,1,1
OA844565,XXXX,M,2016-02-01,,38,0,ナイト,通常,6000,4.333333333333333,4.0,7,2,1
OA657660,XXXXXX,M,2016-02-01,,38,0,ナイト,通常,6000,5.166666666666667,5.0,8,3,1
GD489148,XXXXX,M,2016-02-01,,38,0,ナイト,通常,6000,4.583333333333333,5.0,7,2,1
HI828919,XXXXX,F,2016-02-01,,38,0,デイタイム,通常,7500,4.583333333333333,4.5,7,2,1
IK572159,XXXX,M,2016-02-01,,38,0,オールタイム,通常,10500,5.25,5.5,7,3,1
TS165036,XXXXX,M,2016-02-01,,38,0,オールタイム,通常,10500,4.416666666666667,4.0,7,2,1
HI288209,XXXXX,M,2016-02-01,,38,0,オールタイム,通常,10500,4.333333333333333,4.0,9,3,1
OA433460,XXXX,F,2016-02-01,,38,0,デイタイム,通常,7500,4.25,5.0,7,1,1
OA270440,XXXX,M,2016-02-01,,38,0,デイタイム,通常,7500,4.166666666666667,4.0,7,2,1
TS369665,XXXXX,F,2016-02-01,,38,0,デイタイム,通常,7500,4.583333333333333,4.5,8,2,1
TS536631,XXX,M,2016-02-01,,38,0,ナイト,通常,6000,4.583333333333333,5.0,7,1,1
PL877142,XXXX,F,2016-02-01,,38,0,デイタイム,通常,7500,5.0,5.0,7,2,1
HD769845,XXXX,M,2016-02-01,,38,0,ナイト,通常,6000,4.666666666666667,5.0,7,2,1
PL666557,XXXX,F,2016-02-01,,38,0,オールタイム,通常,10500,4.833333333333333,5.0,7,2,1
IK508589,XXXXX,M,2016-02-01,,38,0,ナイト,通常,6000,4.583333333333333,5.0,8,2,1
IK612587,XXXX,M,2016-02-01,,38,0,オールタイム,通常,10500,4.666666666666667,4.5,8,2,1
TS504594,XXXXXX,M,2016-02-01,,38,0,オールタイム,通常,10500,4.25,4.5,6,2,1
HD134597,XXXX,F,2016-02-01,,38,0,ナイト,通常,6000,4.666666666666667,4.0,11,2,1
AS346579,XX,M,2016-02-01,,38,0,オールタイム,通常,10500,4.666666666666667,4.5,7,3,1
HI471204,XXX,M,2016-02-01,,38,0,オールタイム,通常,10500,4.333333333333333,4.0,7,1,1
GD859439,XXXX,F,2016-02-01,,38,0,デイタイム,通常,7500,5.083333333333333,5.0,10,2,1
HD280205,XXXX,M,2016-02-01,,38,0,オールタイム,通常,10500,4.25,4.0,6,2,1
TS349914,XXXXX,F,2016-02-01,,38,0,ナイト,通常,6000,4.25,4.5,6,1,1
GD269619,XXXX,M,2016-02-01,,38,0,オールタイム,通常,10500,4.166666666666667,4.5,7,1,1
PL941924,XX,F,2016-03-01,,37,0,デイタイム,通常,7500,4.0,4.0,7,1,1
AS621552,XXXXX,F,2016-03-01,,37,0,デイタイム,通常,7500,5.25,5.5,8,2,1
TS925945,XXXXX,M,2016-03-01,,37,0,ナイト,通常,6000,4.416666666666667,4.5,6,3,1
HI653573,XXXXX,F,2016-03-01,,37,0,オールタイム,通常,10500,5.0,5.0,7,3,1
OA707923,XXXXX,F,2016-03-01,,37,0,オールタイム,通常,10500,4.5,4.5,7,2,1
GD094886,XXXXX,F,2016-03-01,,37,0,デイタイム,通常,7500,4.333333333333333,4.5,6,3,1
AS240190,XX,F,2016-03-01,,37,0,オールタイム,通常,10500,5.0,5.0,8,2,1
OA876184,XXXX,M,2016-03-01,,37,0,オールタイム,通常,10500,5.416666666666667,5.5,7,2,1
AS756586,XX,M,2016-03-01,,37,0,ナイト,通常,6000,4.833333333333333,5.5,7,2,1
AS211927,XXXXX,M,2016-03-01,,37,0,デイタイム,通常,7500,4.75,4.0,8,3,1
IK871588,XXXX,F,2016-03-01,,37,0,デイタイム,通常,7500,4.916666666666667,4.5,8,3,1
AS371310,XXX,M,2016-03-01,,37,0,ナイト,通常,6000,4.75,5.0,6,1,1
OA184199,XXXX,M,2016-03-01,,37,0,オールタイム,通常,10500,4.333333333333333,4.5,8,1,1
AS826583,XXXXX,M,2016-03-01,,37,0,オールタイム,通常,10500,4.083333333333333,3.5,8,2,1
AS648913,XXXXX,F,2016-03-01,,37,0,ナイト,通常,6000,5.083333333333333,5.0,8,2,1
AS410205,XXXXX,M,2016-03-01,,37,0,オールタイム,通常,10500,4.5,4.5,7,2,1
AS320552,XXXX,M,2016-03-01,,37,0,オールタイム,通常,10500,4.666666666666667,5.0,8,2,1
OA959837,XXXXX,F,2016-03-01,,37,0,オールタイム,通常,10500,4.833333333333333,5.0,8,3,1
TS161188,XXXXX,F,2016-03-01,,37,0,オールタイム,通常,10500,4.75,5.0,7,2,1
PL112227,XXXXX,F,2016-03-01,,37,0,デイタイム,通常,7500,3.9166666666666665,4.0,6,2,1
IK228443,XX,M,2016-03-01,,37,0,ナイト,通常,6000,5.25,5.5,7,3,1
TS283431,XXXXX,F,2016-03-01,,37,0,デイタイム,通常,7500,4.583333333333333,5.0,7,1,1
GD364043,XXXXX,M,2016-03-01,,37,0,ナイト,通常,6000,4.833333333333333,5.0,7,3,1
AS945488,XXXX,F,2016-03-01,,37,0,オールタイム,通常,10500,5.083333333333333,5.0,6,2,1
TS381496,XXXXX,F,2016-03-01,,37,0,ナイト,通常,6000,4.916666666666667,5.0,7,3,1
AS766856,XXXXX,M,2016-03-01,,37,0,オールタイム,通常,10500,4.166666666666667,4.0,7,2,1
GD183457,XXXXX,F,2016-03-01,,37,0,デイタイム,通常,7500,5.583333333333333,5.0,8,3,1
HI468152,XXXXX,M,2016-03-01,,37,0,ナイト,通常,6000,4.833333333333333,5.0,8,2,1
GD455671,XX,F,2016-03-01,,37,0,オールタイム,通常,10500,4.25,4.5,7,1,1
PL660410,XXXXX,M,2016-03-01,,37,0,ナイト,通常,6000,4.166666666666667,4.5,7,2,1
PL142274,XXXXX,F,2016-03-01,,37,0,オールタイム,通常,10500,4.916666666666667,5.0,7,3,1
OA554076,XXXX,F,2016-03-01,,37,0,デイタイム,通常,7500,4.166666666666667,4.5,6,2,1
OA052506,XXXX,F,2016-03-01,,37,0,ナイト,通常,6000,4.166666666666667,4.0,7,1,1
IK125726,XXXXX,F,2016-03-01,,37,0,デイタイム,通常,7500,4.833333333333333,4.5,7,3,1
IK686301,XXXX,M,2016-03-01,,37,0,オールタイム,通常,10500,3.8333333333333335,4.0,6,1,1
HI245995,XXX,M,2016-03-01,,37,0,オールタイム,通常,10500,5.166666666666667,5.5,10,1,1
HD095957,XXXX,M,2016-03-01,,37,0,ナイト,通常,6000,5.0,5.0,8,2,1
PL163967,XXXX,M,2016-03-01,,37,0,ナイト,通常,6000,4.0,3.5,6,1,1
TS253407,XX,M,2016-03-01,,37,0,ナイト,通常,6000,4.5,4.0,7,3,1
AS516140,XX,F,2016-03-01,,37,0,デイタイム,通常,7500,5.0,5.5,7,3,1
HI153809,XXXX,M,2016-03-01,,37,0,デイタイム,通常,7500,4.666666666666667,4.5,8,2,1
IK003477,XXXXX,F,2016-03-01,,37,0,デイタイム,通常,7500,3.8333333333333335,4.0,5,2,1
HI859532,XXX,F,2016-03-01,,37,0,デイタイム,通常,7500,5.0,5.0,7,2,1
AS467237,XXXXX,F,2016-03-01,,37,0,デイタイム,通常,7500,4.166666666666667,4.5,7,1,1
AS353422,XX,M,2016-03-01,,37,0,オールタイム,通常,10500,4.916666666666667,5.0,8,2,1
GD406715,XXX,F,2016-03-01,,37,0,デイタイム,通常,7500,5.416666666666667,5.0,7,3,1
IK015821,XXXXXX,M,2016-03-01,,37,0,オールタイム,通常,10500,4.5,5.0,6,2,1
HI879414,XXXXX,M,2016-03-01,,37,0,オールタイム,通常,10500,4.25,4.0,6,2,1
HI207932,XXXX,M,2016-03-01,,37,0,ナイト,通常,6000,4.25,4.5,7,1,1
HI770890,XXXXX,F,2016-03-01,,37,0,デイタイム,通常,7500,4.5,4.5,9,2,1
HD344670,XXX,M,2016-03-01,,37,0,オールタイム,通常,10500,4.416666666666667,5.0,6,2,1
HD572934,XXXXX,M,2016-03-01,,37,0,ナイト,通常,6000,5.0,5.0,9,2,1
GD531554,XX,F,2016-03-01,,37,0,ナイト,通常,6000,3.75,4.0,5,2,1
HI652401,XXXXX,M,2016-03-01,,37,0,オールタイム,通常,10500,4.583333333333333,5.0,7,2,1
HI990855,XXXXX,M,2016-03-01,,37,0,オールタイム,通常,10500,4.5,4.5,7,1,1
OA620655,XXX,F,2016-04-01,,36,0,デイタイム,通常,7500,4.666666666666667,4.5,8,1,1
OA953837,XXXX,M,2016-04-01,,36,0,ナイト,通常,6000,4.5,4.0,8,2,1
AS251112,XX,M,2016-04-01,,36,0,オールタイム,通常,10500,4.666666666666667,5.0,6,3,1
PL371500,XXXXX,F,2016-04-01,,36,0,ナイト,通常,6000,5.083333333333333,5.5,7,2,1
HI173027,XXXX,F,2016-04-01,,36,0,デイタイム,通常,7500,4.416666666666667,4.0,8,2,1
PL013667,XXXX,F,2016-04-01,,36,0,デイタイム,通常,7500,5.25,5.0,8,3,1
IK192713,XXXX,M,2016-04-01,,36,0,オールタイム,通常,10500,3.9166666666666665,3.5,6,2,1
PL624566,XXXX,M,2016-04-01,,36,0,オールタイム,通常,10500,4.25,4.0,7,1,1
HI699568,XXXXX,M,2016-04-01,,36,0,オールタイム,通常,10500,4.666666666666667,4.5,7,3,1
TS420499,XXXX,F,2016-04-01,,36,0,デイタイム,通常,7500,4.25,4.0,6,2,1
OA329115,XX,F,2016-04-01,,36,0,オールタイム,通常,10500,4.833333333333333,5.0,8,2,1
HD921002,XXXX,F,2016-04-01,,36,0,ナイト,通常,6000,4.916666666666667,5.0,7,2,1
GD228250,XXXXXX,F,2016-04-01,,36,0,オールタイム,通常,10500,5.166666666666667,5.0,8,3,1
TS849234,XXXXX,F,2016-04-01,,36,0,デイタイム,通常,7500,4.166666666666667,4.0,8,2,1
HD309501,XX,M,2016-04-01,,36,0,オールタイム,通常,10500,4.583333333333333,4.5,6,3,1
GD083655,XXXX,M,2016-04-01,,36,0,オールタイム,通常,10500,5.166666666666667,5.0,9,2,1
OA721349,XXXXX,M,2016-04-01,,36,0,オールタイム,通常,10500,4.75,4.0,7,3,1
PL136126,XXXXX,M,2016-04-01,,36,0,ナイト,通常,6000,4.5,4.5,6,3,1
TS190609,XXXXXX,F,2016-04-01,,36,0,デイタイム,通常,7500,4.583333333333333,4.0,6,3,1
IK477438,XXX,F,2016-04-01,,36,0,ナイト,通常,6000,4.916666666666667,4.5,8,2,1
PL003181,XXXX,M,2016-04-01,,36,0,オールタイム,通常,10500,3.9166666666666665,3.5,6,2,1
HI150416,XXX,F,2016-04-01,,36,0,ナイト,通常,6000,5.25,6.0,8,2,1
AS992895,XXXXX,M,2016-04-01,,36,0,ナイト,通常,6000,3.5,3.0,9,1,1
TS665963,XXXX,F,2016-04-01,,36,0,オールタイム,通常,10500,4.75,4.5,8,2,1
TS094676,XXXX,M,2016-04-01,,36,0,オールタイム,通常,10500,5.25,5.0,10,2,1
IK228318,XXXX,F,2016-04-01,,36,0,オールタイム,通常,10500,5.25,6.0,8,3,1
GD182990,XXXX,F,2016-04-01,,36,0,デイタイム,通常,7500,4.25,4.0,6,3,1
AS108195,XXXXX,M,2016-04-01,,36,0,オールタイム,通常,10500,4.166666666666667,4.0,6,2,1
GD994213,XXX,F,2016-04-01,,36,0,デイタイム,通常,7500,4.166666666666667,4.0,6,1,1
PL913199,XXX,F,2016-04-01,,36,0,オールタイム,通常,10500,4.666666666666667,4.5,7,3,1
PL884593,XXXXXX,F,2016-04-01,,36,0,デイタイム,通常,7500,4.333333333333333,4.5,7,2,1
HI492596,XXX,M,2016-04-01,,36,0,オールタイム,通常,10500,4.666666666666667,4.5,7,3,1
HI421707,XXXXX,F,2016-04-01,,36,0,デイタイム,通常,7500,4.833333333333333,5.0,9,2,1
HI181798,XXXXX,M,2016-04-01,,36,0,オールタイム,通常,10500,5.0,5.0,8,2,1
AS574816,XXXX,M,2016-04-01,,36,0,ナイト,通常,6000,4.333333333333333,4.5,6,2,1
PL682733,XXXX,F,2016-04-01,,36,0,ナイト,通常,6000,4.916666666666667,5.0,7,2,1
AS896608,XXXXX,F,2016-04-01,,36,0,デイタイム,通常,7500,4.75,4.5,8,2,1
HD074404,XXXXX,F,2016-04-01,,36,0,オールタイム,通常,10500,5.083333333333333,5.0,7,3,1
HI754520,XXXXX,F,2016-04-01,,36,0,オールタイム,通常,10500,4.083333333333333,4.0,6,3,1
HD984626,XXX,M,2016-04-01,,36,0,オールタイム,通常,10500,4.75,4.0,9,1,1
PL407755,XXXXXX,M,2016-04-01,,36,0,ナイト,通常,6000,3.9166666666666665,4.0,6,1,1
PL998358,XX,M,2016-04-01,,36,0,オールタイム,通常,10500,4.5,4.5,7,2,1
GD099906,XXXXX,F,2016-04-01,,36,0,デイタイム,通常,7500,4.333333333333333,4.0,7,3,1
PL495290,XXXXX,M,2016-04-01,,36,0,ナイト,通常,6000,5.0,5.0,7,3,1
IK037674,XX,M,2016-04-01,,36,0,オールタイム,通常,10500,4.916666666666667,5.0,8,3,1
HD019297,XXXX,F,2016-04-01,,36,0,オールタイム,通常,10500,4.25,4.5,6,2,1
HI959268,XXXX,M,2016-04-01,,36,0,デイタイム,通常,7500,4.5,4.0,7,2,1
PL966722,XXXX,F,2016-04-01,,36,0,デイタイム,通常,7500,4.5,5.0,7,1,1
PL502982,XXX,M,2016-04-01,,36,0,オールタイム,通常,10500,5.333333333333333,5.0,7,4,1
IK584998,XXXXX,F,2016-04-01,,36,0,オールタイム,通常,10500,3.5833333333333335,3.5,6,1,1
HI450069,XXXXXX,M,2016-04-01,,36,0,オールタイム,通常,10500,4.666666666666667,4.5,7,3,1
AS534058,XXXX,M,2016-04-01,,36,0,オールタイム,通常,10500,4.083333333333333,3.5,6,3,1
HI764799,XXX,M,2016-04-01,,36,0,オールタイム,通常,10500,4.333333333333333,4.5,6,2,1
OA046054,XXXX,M,2016-04-01,,36,0,オールタイム,通常,10500,4.0,4.0,6,1,1
AS581751,XX,F,2016-04-01,,36,0,デイタイム,通常,7500,5.083333333333333,5.0,8,1,1
HD721014,XXXXXX,M,2016-04-01,,36,0,デイタイム,通常,7500,5.166666666666667,5.0,7,4,1
HI683278,XXXXX,M,2016-04-01,,36,0,オールタイム,通常,10500,3.8333333333333335,4.0,5,2,1
TS511179,XXXXXX,F,2016-05-01,2018-04-30 00:00:00,23,1,オールタイム,通常,10500,3.0,3.0,3,3,0
OA814667,XXXX,M,2016-05-01,,35,0,ナイト,通常,6000,5.25,5.0,8,2,1
OA642994,XXXX,M,2016-05-01,,35,0,オールタイム,通常,10500,4.916666666666667,4.5,8,2,1
TS753554,XXXXX,M,2016-05-01,,35,0,オールタイム,通常,10500,4.5,4.5,6,3,1
TS220587,XXXXXX,F,2016-05-01,,35,0,デイタイム,通常,7500,5.166666666666667,5.0,8,3,1
TS268882,XXXXX,F,2016-05-01,,35,0,オールタイム,通常,10500,4.333333333333333,4.0,6,3,1
OA967616,XXXXX,F,2016-05-01,,35,0,デイタイム,通常,7500,4.666666666666667,5.0,6,2,1
GD537233,XXXX,M,2016-05-01,,35,0,オールタイム,通常,10500,5.083333333333333,5.5,8,2,1
OA694885,XXXXX,F,2016-05-01,,35,0,オールタイム,通常,10500,3.6666666666666665,3.0,6,2,1
OA369571,XXX,F,2016-05-01,,35,0,オールタイム,通常,10500,4.5,5.0,7,2,1
PL459045,XXXX,M,2016-05-01,,35,0,オールタイム,通常,10500,5.0,5.5,8,2,1
IK571566,XXXXXX,M,2016-05-01,,35,0,オールタイム,通常,10500,4.666666666666667,5.0,6,2,1
HI559946,XXXXX,F,2016-05-01,,35,0,オールタイム,通常,10500,4.5,5.0,7,2,1
OA113186,XXXX,F,2016-05-01,,35,0,ナイト,通常,6000,4.833333333333333,5.0,7,3,1
PL471336,XXXX,F,2016-05-01,,35,0,オールタイム,通常,10500,5.0,5.0,8,2,1
AS273414,XXXX,F,2016-05-01,,35,0,オールタイム,通常,10500,4.5,4.5,8,2,1
AS036678,XXXXX,M,2016-05-01,,35,0,オールタイム,通常,10500,5.083333333333333,5.5,8,2,1
OA940460,XX,F,2016-05-01,,35,0,オールタイム,通常,10500,4.25,3.5,8,1,1
GD387236,XXXXXX,F,2016-05-01,,35,0,デイタイム,通常,7500,4.833333333333333,5.5,6,2,1
HI387953,XXX,F,2016-05-01,,35,0,オールタイム,通常,10500,4.5,5.0,7,2,1
IK953897,XXXXX,F,2016-05-01,,35,0,オールタイム,通常,10500,5.083333333333333,5.0,8,1,1
TS443736,XXXX,M,2016-05-01,2018-04-30 00:00:00,23,1,デイタイム,通常,7500,3.0,3.0,3,3,0
HD542886,XX,M,2016-05-01,2018-04-30 00:00:00,23,1,オールタイム,通常,10500,1.0,1.0,1,1,0
IK614204,XXXXXX,F,2016-05-01,,35,0,ナイト,通常,6000,5.166666666666667,5.0,9,3,1
GD350549,XXXXX,M,2016-05-01,,35,0,ナイト,通常,6000,4.583333333333333,4.5,7,2,1
HD327348,XXXX,F,2016-05-01,,35,0,オールタイム,通常,10500,4.583333333333333,5.0,7,2,1
OA836088,XXXX,M,2016-05-01,,35,0,オールタイム,通常,10500,5.166666666666667,5.0,9,3,1
IK446361,XXXXXX,F,2016-05-01,,35,0,デイタイム,通常,7500,4.583333333333333,4.5,7,3,1
HD491284,XXXXXX,M,2016-05-01,,35,0,ナイト,通常,6000,4.416666666666667,4.0,8,2,1
AS994696,XXXXX,M,2016-05-01,,35,0,オールタイム,通常,10500,4.833333333333333,5.0,7,3,1
HD206448,XXXXX,M,2016-05-01,,35,0,ナイト,通常,6000,5.083333333333333,5.0,7,2,1
PL181118,XXXX,F,2016-05-01,,35,0,オールタイム,通常,10500,4.666666666666667,4.5,7,2,1
TS735605,XXXXX,F,2016-05-01,,35,0,デイタイム,通常,7500,3.5,3.5,6,1,1
AS374280,XXXX,F,2016-05-01,,35,0,デイタイム,通常,7500,5.666666666666667,6.0,8,3,1
HD777083,XXXXX,M,2016-05-01,,35,0,ナイト,通常,6000,5.166666666666667,5.5,7,3,1
HD864300,XXXXX,F,2016-05-01,,35,0,ナイト,通常,6000,4.833333333333333,4.5,8,2,1
HI352145,XXXX,M,2016-05-01,,35,0,ナイト,通常,6000,4.75,5.0,7,2,1
PL198544,XXXXXX,M,2016-05-01,,35,0,オールタイム,通常,10500,4.5,5.0,5,3,1
IK874524,XXXXX,M,2016-05-01,,35,0,オールタイム,通常,10500,4.5,4.5,7,1,1
PL888478,XXXXX,M,2016-05-01,,35,0,ナイト,通常,6000,3.9166666666666665,4.0,6,2,1
GD639016,XXXX,M,2016-05-01,,35,0,オールタイム,通常,10500,4.666666666666667,5.0,6,3,1
IK732196,XXXXX,F,2016-05-01,,35,0,デイタイム,通常,7500,5.166666666666667,4.0,8,2,1
HD671982,XXXXX,M,2016-05-01,,35,0,オールタイム,通常,10500,4.833333333333333,5.0,7,3,1
GD069878,XX,M,2016-05-01,,35,0,ナイト,通常,6000,3.9166666666666665,3.0,7,2,1
PL023264,XXXX,M,2016-05-01,,35,0,デイタイム,通常,7500,4.166666666666667,4.0,6,3,1
IK552505,XXXX,M,2016-05-01,,35,0,ナイト,通常,6000,5.166666666666667,5.0,7,3,1
PL147603,XXXXX,M,2016-05-01,,35,0,ナイト,通常,6000,4.0,4.0,8,2,1
HI363056,XX,F,2016-05-01,,35,0,オールタイム,通常,10500,4.75,4.5,7,2,1
PL136393,XX,M,2016-05-01,,35,0,オールタイム,通常,10500,4.5,5.0,7,2,1
HD351414,XXX,F,2016-05-01,,35,0,オールタイム,通常,10500,5.166666666666667,5.0,7,3,1
AS453157,XXXXX,M,2016-05-01,,35,0,ナイト,通常,6000,4.416666666666667,4.0,8,2,1
HI188968,XX,M,2016-05-01,,35,0,ナイト,通常,6000,4.916666666666667,5.0,8,3,1
TS181580,XXX,F,2016-05-01,,35,0,オールタイム,通常,10500,4.5,4.0,7,2,1
HI142388,XXX,M,2016-05-01,,35,0,デイタイム,通常,7500,4.833333333333333,5.0,7,1,1
IK733404,XXXX,M,2016-05-01,,35,0,ナイト,通常,6000,4.083333333333333,4.0,6,1,1
AS218636,XXXXXX,M,2016-05-01,,35,0,オールタイム,通常,10500,5.666666666666667,5.5,8,4,1
PL941345,XXXX,F,2016-06-01,,34,0,オールタイム,通常,10500,4.583333333333333,5.0,7,2,1
GD951332,XXXXX,F,2016-06-01,,34,0,ナイト,通常,6000,5.0,5.0,8,2,1
AS840069,XXXX,F,2016-06-01,,34,0,オールタイム,通常,10500,4.916666666666667,5.0,9,3,1
AS460177,XXXX,M,2016-06-01,,34,0,オールタイム,通常,10500,4.666666666666667,5.0,7,2,1
HD030810,XX,M,2016-06-01,,34,0,ナイト,通常,6000,4.25,4.0,7,2,1
TS999079,XXX,M,2016-06-01,,34,0,ナイト,通常,6000,4.916666666666667,5.5,9,2,1
HD597545,XXXXX,F,2016-06-01,2018-05-31 00:00:00,23,1,ナイト,通常,6000,3.5,3.5,4,3,1
TS250786,XXXXXX,F,2016-06-01,,34,0,オールタイム,通常,10500,5.0,5.0,6,4,1
AS256239,XX,F,2016-06-01,,34,0,ナイト,通常,6000,4.333333333333333,4.5,6,2,1
AS761330,XXXXX,M,2016-06-01,,34,0,ナイト,通常,6000,4.75,4.5,7,1,1
GD972640,XXX,F,2016-06-01,,34,0,オールタイム,通常,10500,5.75,6.0,8,4,1
AS622023,XXX,M,2016-06-01,,34,0,オールタイム,通常,10500,5.0,5.0,9,3,1
IK581952,XXX,F,2016-06-01,,34,0,ナイト,通常,6000,4.083333333333333,4.0,6,2,1
HI048967,XXX,M,2016-06-01,,34,0,ナイト,通常,6000,5.583333333333333,6.0,8,1,1
OA470195,XXXX,M,2016-06-01,,34,0,オールタイム,通常,10500,5.333333333333333,5.0,8,3,1
PL966052,XXXX,M,2016-06-01,,34,0,ナイト,通常,6000,4.583333333333333,4.5,8,3,1
PL001979,XXXXX,M,2016-06-01,,34,0,オールタイム,通常,10500,4.75,5.0,7,3,1
OA736386,XXXXX,M,2016-06-01,,34,0,デイタイム,通常,7500,5.166666666666667,5.0,8,3,1
IK010592,XXXXX,F,2016-06-01,,34,0,デイタイム,通常,7500,4.833333333333333,5.0,7,2,1
GD635322,XXXXXX,F,2016-06-01,,34,0,ナイト,通常,6000,4.5,4.5,6,3,1
GD479069,XXXX,M,2016-06-01,,34,0,ナイト,通常,6000,4.333333333333333,4.5,6,1,1
HI749296,XXXXX,M,2016-06-01,2018-05-31 00:00:00,23,1,オールタイム,通常,10500,3.0,3.0,3,3,0
OA020996,XXXX,F,2016-06-01,,34,0,デイタイム,通常,7500,4.25,5.0,6,1,1
HI949100,XXXXX,M,2016-06-01,,34,0,オールタイム,通常,10500,5.5,5.5,8,2,1
HD935075,XXXX,F,2016-06-01,,34,0,ナイト,通常,6000,4.416666666666667,4.5,8,1,1
HD333962,XXXXXX,M,2016-06-01,,34,0,オールタイム,通常,10500,5.0,6.0,7,2,1
